"KEY","VALUE"
"andro Holz Synteliac VCI   konkav","<h2>andro Holz Synteliac VCI - dodá tvé pasivní hře dodatečnou jistotu.</h2> <p style=""padding-top:20px;"">Čas - nebo přesněji reakční doba - je rozhodující faktor pro získání bodu. Čím jasnější a jednoznačnější je zpětná vazba z místa dotyku míčku, tím rychleji můžeš zareagovat. A právě zde se ukazují výhody vibrace potlačujících syntetických vláken nové série Synteliac. Okamžitě obdržíš odezvu, zda jsi míček zasáhl správně. Ergo jsi rychleji připraven na další úder.</p> <p style=""padding-top:20px;"">Syntetická vlákna ZYREEMA a VOLTEMA patří k nejmodernějším svého druhu. ZYREEMA dodává dřevu tvrdý, křišťálově čistý úder a vysoké rychlostní rezervy. VOLTEMA naopak zajišťuje mírnější tvrdost dřeva, nezaměnitelný pocit z míčku a skvělou rovnováhu mezi rychlostí a kontrolou. Ve spojení s karbonem stanovují v sérii SYNTELIAC nová měřítka.</p> <p style=""padding-top:20px;"">Nová technologie andro SYNTELIAC inteligentně spojuje vlastnosti syntetických vláken s technickým potenciálem nejmodernějšího zpracování dýhy. Speciální výrobní proces kompozitního materiálu z dřevěné dýhy a syntetiky probíhá při nižších teplotách, než je obvyklé, aby se plně zachovaly vlastnosti dřevěných dýh. Výsledek: nová herní zkušenost mimo dosavadní úroveň karbonových či syntetických dřev. Optimalizuj svou reakční dobu díky křišťálově čisté reakční zpětné vazbě a efektivní redukci vibrací a prožij smyslový, téměř intuitivní pocit z míčku s maximálně velkým sweet spotem.</p> <p style=""padding-top:20px;""><strong>Synteliac VCI</strong></p> <p style=""padding-top:10px;"">Mezivrstva z umělého vlákna se u <strong>Synteliac VCI</strong> nachází přímo na jádrové dýze. Díky tomu získávají dřevěné dýhy vliv na místo zásahu míčku. To činí úder o něco měkčím a ještě citlivějším.</p> <p style=""padding-top:10px;"">Díky pocitově delší kontaktní době s míčkem ve srovnání s VCO získávají tvé údery na preciznosti a kvalitě, aniž by ztratily nebezpečnost.</p> <p style=""padding-top:10px;"">Rychlost a kontrola míčku jsou v rovnováze. Žádný pocit přetížení.</p> <p style=""padding-top:10px;"">Hráči, kteří staví svůj ofenzivní systém na variabilních topspinech a přesných úderech, budou mít z <strong>Synteliac VCI</strong> velkou radost.</p>"
"andro Holz Synteliac VCO  konkav","<h2>andro Holz Synteliac VCO - Zahajovací topspiny proti spodní rotaci jsou jeho specialitou.</h2> <p style=""padding-top:20px;"">Čas - nebo reakční čas - abychom byli přesní, je rozhodujícím faktorem pro získání bodu. Čím jasnější a jednoznačnější je zpětná vazba při kontaktu s míčkem, tím rychlejší může být tvá reakce. A právě zde spočívají výhody syntetických vláken potlačujících vibrace v nové sérii Synteliac. Okamžitě dostaneš zpětnou vazbu, zda jsi míček správně trefil. Ergo jsi rychleji připravený na další úder.</p> <p style=""padding-top:20px;"">Syntetická vlákna ZYREEMA a VOLTEMA patří k nejmodernějším ve své kategorii. ZYREEMA propůjčuje dřevu tvrdý, krystalický úder a vysoké rezervy rychlosti. VOLTEMA naopak zajišťuje mírnou tvrdost dřeva, nezaměnitelný cit pro míček a skvělou rovnováhu mezi rychlostí a kontrolou. Ve spojení s uhlíkem nastavují v sérii SYNTELIAC nové standardy.</p> <p style=""padding-top:20px;"">Nová technologie andro SYNTELIAC chytře spojuje vlastnosti syntetických vláken s technickým potenciálem nejmodernějšího zpracování dýh. Speciální výrobní proces kompozitu z dýhy a syntetiky probíhá při nižších teplotách, než je obvyklé, aby se plně zachovaly vlastnosti dřevěných dýh. Výsledek: nová herní zkušenost mimo dosavadní uhlíková nebo syntetická dřeva. Optimalizuj svou reakční dobu díky křišťálově čisté zpětné vazbě a efektivnímu potlačení vibrací a zažij senzorický, téměř intuitivní pocit pro míček s maximálně velkým sweet spotem.</p> <p style=""padding-top:20px;""><strong>Synteliac VCO</strong></p> <p style=""padding-top:10px;"">Umělé vlákno Voltema-uhlík se u <strong>Synteliac VCO</strong> nachází pod vnější dýhou, což dává dřevu větší sílu a rychlost ve srovnání s VCI.</p> <p style=""padding-top:10px;"">Mírná tvrdost zeleného Voltema-uhlíkového vlákna podporuje herní systém, který je především založen na topspinech, proměnlivých v tvrdosti a rotaci.</p> <p style=""padding-top:10px;"">Vnější dýha z Koto a Voltema-uhlíku vyvíjejí tlak na míček, zatímco další dýhy z Ayous a Kiri (jádro) zajišťují potřebný cit pro míček.</p> <p style=""padding-top:10px;"">Žádné jiné dřevo ti nepřinese tak úžasný pocit, když míček perfektně trefíš. To ti dodá sebevědomí a jistotu pro další údery.</p>"
"andro Holz Synteliac ZCI  gerade","<h2>andro SYNTELIAC ZCI OFF</h2> <ul style=""padding-top:5px;""> <li>Synteliac ZCI žije svou enormní dynamikou. Unikátně velký sweetspot, jasný pocit při úderu a tvrdost materiálu Zyreema jsou ve vzájemné perfektní rovnováze.</li> <li>High-tech umělé vlákno Zyreema, usazené kolem jádrové dýhy, je rozptýleno dvěma vrstvami dřeva až k místu úderu míčku.</li> <li>Křišťálově čistý pocit ze hry Zyreema zůstává zachován, avšak díky vnitřní konstrukci těží z optimalizovaných hodnot kontroly a mírného snížení rychlosti.</li> <li>Impozantně velký sweetspot ti poskytne dodatečnou jistotu při úderech a pocit pro míček.</li> </ul>"
"andro Holz Synteliac ZCI  konkav","<h2>andro SYNTELIAC ZCI OFF</h2> <ul style=""padding-top:5px;""> <li>Synteliac ZCI vyniká svou ohromnou dynamikou. Unikátně velký sweetspot, jasný pocit při úderu a tvrdost materiálu Zyreema jsou v dokonalé rovnováze.</li> <li>Kolem jádrové dýhy je umístěn High Tech syntetický materiál Zyreema, který je dvěma vrstvami dřeva zmírněn až k místu kontaktu s míčkem.</li> <li>Křišťálově čistý pocit ze hry s materiálem Zyreema zůstává zachován, ale těží z optimalizovaných kontrolních hodnot a lehkého snížení rychlosti díky vnitřní konstrukci.</li> <li>Impozantně velký sweetspot ti dodává další jistotu při úderech a pocit pro míček.</li> </ul>"
"andro Holz Synteliac ZCO  gerade","<h2>andro Holz Synteliac ZCO - Tvá hra zaznamená obrovský nárůst na kvalitě.</h2> <p style=""padding-top:20px;"">Čas - nebo reakční čas - abych byl přesný, je rozhodující faktor pro získání bodu. Čím jasnější a jednoznačnější je zpětná vazba z místa dotyku s míčkem, tím rychleji můžeš reagovat. A právě zde spočívají výhody syntetických vláken, které potlačují vibrace v nové sérii Synteliac. Okamžitě obdržíš zpětnou vazbu, zda jsi míč správně trefil. Ergo jsi rychleji připraven na další úder.</p> <p style=""padding-top:20px;"">Syntetická vlákna ZYREEMA a VOLTEMA patří mezi nejmodernější svého druhu. ZYREEMA dává dřevu tvrdý, křišťálově čistý úder a vysoké rychlostní rezervy. Naopak VOLTEMA zajišťuje mírnou tvrdost dřeva, nezaměnitelný cit pro míček a skvělou rovnováhu mezi rychlostí a kontrolou. Ve spojení s karbonem nastavují v sérii SYNTELIAC nové standardy.</p> <p style=""padding-top:20px;"">Nová technologie andro SYNTELIAC inteligentně spojuje vlastnosti syntetických vláken s technologickým potenciálem nejmodernějšího zpracování dýh. Speciální výrobní proces kompozitního materiálu dýha-syntetik probíhá při nižších teplotách než obvykle, aby plně zachoval vlastnosti dýh. Výsledek: nová herní zkušenost mimo dosavadní uhlíková nebo syntetická dřeva. Optimalizuj svůj reakční čas díky křišťálově čisté zpětné vazbě a efektivnímu potlačení vibrací a zažij téměř intuitivní cit pro míček s maximálně velkou sladkou zónou.</p> <p style=""padding-top:20px;""><strong>Synteliac ZCO</strong></p> <p style=""padding-top:10px;"">Zyreema, dvakrát tak odolná proti roztržení jako standardní umělé vlákno Aramid, dodává <strong>Synteliac ZCO</strong> impozantní sílu a dynamiku stejně jako křišťálově čistý zvuk.</p> <p style=""padding-top:10px;"">Pocitově rozšiřuje Zyreema-Carbon ideální okno pro úder (časování), aby udělil míčku maximální rychlost a rotaci.</p> <p style=""padding-top:10px;"">Impozantně velká sladká zóna ti poskytuje dodatečnou jistotu při úderech a cit pro míček.</p> <p style=""padding-top:10px;""><strong>Synteliac ZCO</strong> otevírá tvé hře nové sféry v oblastech rychlosti, spinu a variability.</p>"
"andro Holz Synteliac ZCO  konkav","<h2>andro Holz Synteliac ZCO - Tvá hra zaznamená ohromný nárůst kvality.</h2> <p style=""padding-top:20px;"">Čas - či reakční doba - přesněji řečeno, je rozhodující faktor pro získání bodu. Čím jasnější a jednoznačnější je zpětná vazba z místa dotyku míčku, tím rychleji můžeš reagovat. A právě zde leží výhody vibrace potlačujících syntetických vláken nové série Synteliac. Okamžitě získáš zpětnou vazbu, zda jsi míček správně trefil. Ergo jsi rychleji připraven na další úder.</p> <p style=""padding-top:20px;"">Syntetická vlákna ZYREEMA a VOLTEMA patří k nejmodernějším svého druhu. ZYREEMA dodává dřevu tvrdý, skleněný úder a vysoké tempo rezervy. Naopak VOLTEMA zajišťuje mírnou tvrdost dřeva, nezaměnitelný pocit míčku a skvělou rovnováhu mezi tempem a kontrolou. V kombinaci s karbonem nastavují v sérii SYNTELIAC nové standardy.</p> <p style=""padding-top:20px;"">Nová technologie andro SYNTELIAC inteligentně spojuje vlastnosti syntetických vláken s technickým potenciálem moderního zpracování dýhy. Speciální výrobní proces kompozitního materiálu z dýhy a syntetiky probíhá při nižších teplotách než obvykle, aby se plně zachovaly vlastnosti dřevěných dýh. Výsledek: nová herní zkušenost mimo dosavadní karbonová či syntetická dřeva. Optimalizuj svou reakční dobu díky skleněně jasné zpětné vazbě a efektivnímu potlačení vibrací a zažij senzorický, téměř intuitivní pocit z míčku s maximálně velkým sweet spotem.</p> <p style=""padding-top:20px;""><strong>Synteliac ZCO</strong></p> <p style=""padding-top:10px;"">Zyreema, dvakrát odolnější proti roztržení než standardní umělé vlákno Aramid, dodává <strong>Synteliac ZCO</strong> impozantní sílu a dynamiku a skleněný zvuk.</p> <p style=""padding-top:10px;"">Zyreema-karbon pocitově rozšiřuje ideální zónu zásahu (timing), aby míčku dodalo maximum tempa a rotace.</p> <p style=""padding-top:10px;"">Impozantně velký sweet spot ti poskytne dodatečnou jistotu v úderech a cit pro míček.</p> <p style=""padding-top:10px;""><strong>Synteliac ZCO</strong> otevírá tvé hře nové dimenze v oblastech tempa, rotace a variability.</p>"
"andro Holz Timber 5 ALL  anatomisch","<h2>andro Holz Timber 5 ALL - Pocit míče a kontrola na maximum.</h2> <p style=""padding-top:20px;"">V popředí stojí vysoké kontrolní hodnoty. Rezervy v rychlosti mohou být aktivovány pro přesné topspiny, kdykoli je potřeba. Talenti ve výcviku a univerzální hráči se mohou na <strong>Timber 5 ALL</strong> vždy spolehnout. <strong>Timber 5 ALL</strong> nabízí ve srovnání s verzí BLACK lehce kompaktnější a robustnější úder.</p>"
"andro Holz Timber 5 ALL  gerade","<h2>andro Holz Timber 5 ALL - Cit pro míčky a kontrola na hranici možností.</h2> <p style=""padding-top:20px;"">V popředí stojí vysoké hodnoty kontroly. Rychlostní rezervy lze v případě potřeby aktivovat pro přesné topspiny. Talenty ve výcviku a univerzální hráči se mohou na <strong>Timber 5 ALL</strong> vždy spolehnout. <strong>Timber 5 ALL</strong> nabízí ve srovnání s verzí BLACK lehce kompaktnější a robustnější úder.</p>"
"andro Holz Timber 5 ALL  konkav","<h2>andro Holz Timber 5 ALL - Cit pro míček a kontrola na hranici možností.</h2> <p style=""padding-top:20px;"">V popředí stojí vysoké hodnoty kontroly. Rezervy rychlosti lze v případě potřeby aktivovat pro precizní topspiny. Talenty ve výcviku a všestranní hráči se mohou na <strong>Timber 5 ALL</strong> vždy spolehnout. <strong>Timber 5 ALL</strong> nabízí v porovnání s verzí BLACK o něco kompaktnější a robustnější úder.</p>"
"andro Holz Timber 5 ALL Black  anatomisch","<h2>andro Holz Timber 5 ALL Black - Pocit z míčku a kontrola na maximum.</h2> <p style=""padding-top:20px;"">V popředí jsou vysoké hodnoty kontroly. Rychlostní rezervy lze aktivovat při potřebě pro precizní topspiny. Talenti ve výcviku a univerzální hráči se mohou na Timber 5 ALL vždy spolehnout.</p>"
"andro Holz Timber 5 ALL Black  gerade","<h2>andro Holz Timber 5 ALL Black - Pocit míčku a kontrola na maximu.</h2> <p style=""padding-top:20px;"">V popředí jsou vysoké hodnoty kontroly. Rychlostní rezervy lze v případě potřeby aktivovat pro přesné topspiny. Talenti ve výcviku a univerzální hráči se mohou na Timber 5 ALL vždy spolehnout.</p>"
"andro Holz Timber 5 ALL Black  konkav","<h2>andro Holz Timber 5 ALL Black - Cit pro míček a kontrola na hranici možností.</h2> <p style=""padding-top:20px;"">V popředí jsou vysoké hodnoty kontroly. Rychlostní rezervy lze podle potřeby aktivovat pro přesné topspiny. Talenti ve výcviku a všestranní hráči se mohou na Timber 5 ALL vždy spolehnout.</p>"
"andro Holz Timber5 ALL/S (small)  konkav small","<h2>andro Holz Timber5 ALL/S (small) - přináší tvé hře potřebný upgrade.</h2> <p style=""padding-top:20px;""></p><ul> <li>TIMBER 5 ALL/S – kontrolované údery vpřed, variabilní bodování.</li> <li>Kombinace Kiri, Akácie a Limby (na povrchu) ti umožní cítit míček přímo. Získej přímou zpětnou vazbu a pocit, zda jsi míček čistě zasáhl.</li> <li>Jemně dávkovaná rychlost a vysoký cit pro míček umožňují topspiny s vysokou kvalitou.</li> <li>Tvoje hra je stále ve vývoji? Jsi již zkušený hráč, ale tvoje hra není jen o vysokorychlostním stolním tenisu?</li> </ul>"
"andro Holz Timber5 DEF  gerade","<h2>andro Timber5 DEF - dřevo ze základní řady, s nejvyššími hodnotami kontroly.</h2> <p style=""padding-top:20px;""></p><ul> <li>Tajemství této enormní kontroly míče spočívá v mezivrstvě z ořechu a vnější vrstvě z tenkého dřeva limba. Tlumení je upřednostňováno před rychlostí.</li> <li>Geometrie a váhová rovnováha jsou optimalizovány pro obrannou hru. Usnadňují manipulaci na dálku a podporují pocit pro míč.</li> <li>Tvůj výběr potahu určuje, zda chceš s <strong>TIMBER 5 DEF</strong> bránit klasicky nebo moderně.</li> </ul>"
"andro Holz Timber5 DEF  konkav","<h2>andro Timber5 DEF - dřevo ze základní řady s nejvyššími kontrolními hodnotami.</h2> <p style=""padding-top:20px;""></p><ul> <li>Tajemství této enormní kontroly míčku spočívá v mezivrstvě z ořechu a vnější vrstvě z tenkého dřeva limba. Spíše tlumí než generují rychlost.</li> <li>Geometrie a vyvážení hmotnosti jsou optimalizovány pro defenzivní hru. Usnadňují manipulaci na dálku a podporují cit pro míček.</li> <li>Tvůj výběr potahu určuje, zda chceš s <strong>TIMBER 5 DEF</strong> bránit klasicky nebo moderně.</li> </ul>"
"andro Holz TP_Ligna ALL  gerade","<h2>andro Holz TP_Ligna ALL - Jemná regulace tempa a maximální kontrola.</h2> <p style=""padding-top:20px;"">Extrémně lehký (cca 75 g) precizní nástroj pro milovníky kontroly a ambiciózní univerzální hráče.</p>"
"andro Holz TP_Ligna ALL  konkav","<h2>andro Holz TP_Ligna ALL - Jemné dávkování rychlosti a maximální kontrola.</h2> <p style=""padding-top:20px;"">Extrémně lehký (cca 75g) precizní nástroj pro milovníky kontroly a ambiciózní univerzály.</p>"
"andro Holz TP_Ligna Basalt Inner OFF  gerade","<h2>TP_LIGNA BASALT INNER OFF - Supreme Line!</h2> <p style=""padding-top:20px;"">TP_LIGNA znamená prémiovou kvalitu, od A do Z, a je to dokonalá investice do kvality tvé hry. Ergonomický 3D tvar konkávních rukojetí z nejkvalitnějších dřev umožňuje plynulé spojení ruky a pálky. Srovnatelná řezaná dýha v kvalitě manufaktury se nachází pouze ve výrobě houslí. TP_LIGNA není jen dřevo, je to jemný nástroj, skutečně vyrobený v Německu.</p> <ul style=""padding-top:20px;""> <li>Basaltová vlákna kolem středního furníru zajišťují dokonalou kombinaci rychlosti, citu pro míček a kontroly.</li> <li>Elastičtější než karbonová dřeva, pro harmonický herní pocit s delší dobou kontaktu míčku.</li> <li>Měkčí, citlivější úder s jasnou zpětnou vazbou a sníženým vibračním efektem. Zvětšený sweetspot umožňuje přesné umístění a vysokou kontrolu.</li> <li>Střední rychlost – ideální pro ofenzivní hráče, kteří hledají dynamiku bez ztráty kontroly.</li> </ul>"
