"KEY","VALUE"
"Pokal Kaya 23,5 cm gold","pohár, stolní tenis"
"Pokal Kaya 26,5 cm gold","pohár, stolní tenis"
"Pokal Kaya 26,5 cm silber","pohár, stolní tenis"
"Pokal Kaya mit Deckel 28cm gold","pohár na stolní tenis, sportovní trofej"
"Pokal Kaya mit Deckel 28cm silber","pohár, stolní tenis"
"Pokal Kaya mit Deckel 33,5 cm gold","pohár, stolní tenis"
"Pokal Kaya mit Deckel 33,5 cm silber","trofej Kaya, stolní tenis"
"Pokal Kaya mit Deckel 37 cm gold","Pohár, Stolní tenis"
"Pokal Kaya mit Deckel 37 cm silber","pohár, stolní tenis"
"Pokal Paderborn 22,5 cm gold","pohár Paderborn, zlato"
"Pokal Paderborn 23,5 cm gold","pohár, zlato"
"Pokal Paderborn 23,5 cm grün","Pohár Paderborn, zelený"
"Pokal Paderborn 25,5 cm gold","Pohár Paderborn, Zlatý pohár"
"Pokal Paderborn blau 24,5 cm","Pohár Paderborn modrý, Modré sloupy"
"Pokal Paderborn rot 22,5 cm","Pohár Paderborn červený, Trofej červená"
"Pokal Paderborn rot 24,5 cm","pohár, kovový podstavec"
"Pokal Schwerin 31 cm silber/blau","Pohár Schwerin, Stříbrný Modrý"
"Pokal Schwerin 34 cm silber/blau","pohár, kovový podstavec"
"Pokal Schwerin 37 cm silber/blau","pohár, kovový podstavec"
"Pokal Stern 27,5 cm gold","Pohár Hvězda, Stolní tenis"
"Pokal Stern 27,5 cm silber","pohár, stolní tenis"
"Pokal Stern 31,5 cm silber","pohár hvězda, stolní tenis"
"Pokal Stern 34,5 cm gold","Pohár hvězda, sportovní trofej"
"Pokal Stern 34,5 cm silber","pohár hvězda, stolní tenis"
"Pokal Trophäe Champion bronze","pohár stolní tenis, trofej bronzová"
"Pokal Trophäe Champion gold","pohár šampion, stolní tenis"
"Pokal TT-Resinfigur Winner  gold","pohár vítězství, pryskyřicová trofej"
"Pokal TT-Resinfigur Winner  silber","pohár, trofej"
"Polokošile BUTTERFLY Daito","polokošile, elegantní"
"Polokošile BUTTERFLY Higo","polokošile, HIGO"
"Polokošile BUTTERFLY Higo Lady","polokošile, dámská"
"Polokošile BUTTERFLY Izumo","polokošile, elegantní"
"Polokošile BUTTERFLY Kariya","Polokošile, Cool Dry Lycra"
"Polokošile BUTTERFLY Kariya Lady","mikrovlákno, sportovní trička"
"Polokošile BUTTERFLY Kido Lady","polokošile, dámský střih"
"Polokošile BUTTERFLY Nagano","mikrovlákno, sportovní aktivity"
"Polokošile BUTTERFLY Nagano Lady","mikrovlákno, sportovní trička"
"Polokošile BUTTERFLY Puren","polokošile, tým"
"Polokošile BUTTERFLY Puren Lady","Polokošile, klub"
"Polokošile BUTTERFLY Sutairu","mikrovlákno, sportovní aktivity"
"Polokošile BUTTERFLY Sutairu Lady","motýl, mikrovlákno"
"Polokošile BUTTERFLY Tosy","kluby, hráči"
"Polokošile BUTTERFLY Tosy Lady","Polokošile, kolekce"
"Polokošile BUTTERFLY Xero","Polokošile, mikrovlákno"
"Polokošile DONIC Air","polokošile, mikrovlákno"
"Polokošile DONIC Aviator","polokošile, mikrovlákno"
"Polokošile DONIC Caliber","polokošile, Drylite"
"Polokošile DONIC Effect","Polokošile Effect, mikrovlákno Drylite"
"Polokošile DONIC Flame","Polokošile, Drylite"
"Polokošile DONIC Flow","polokošile, mikrovlákno"
"Polokošile DONIC Flow Lady","Polokošile, Dámské oblečení"
"Polokošile DONIC Libra Lady","polokošile, mikrovlákno"
"Polokošile DONIC Manic","Polokošile, Drylite"
"Polokošile DONIC Nitro","Polokošile, Mikrovlákno"
"Polokošile DONIC Nitroflex","Polokošile, Nitroflex"
"Polokošile DONIC Push","Polokošile, mikrovlákno"
"Polokošile DONIC Rafter","Polokošile, mikrovlákno"
"Polokošile DONIC Splash","polokošile, Drylite"
"Polokošile DONIC Splashflex","polokošile, DONIC"
"Polokošile GEWO Aurora","Polokošile sportovní, polyesterová polokošile"
"Polokošile GEWO Aurora II","Polokošile, Micro Dryfit"
"Polokošile GEWO Belas","polokošile, dres"
"Polokošile GEWO Linares","Polokošile, sportovní oblečení"
"Polokošile GEWO Mattia","Polokošile, Stolní tenis"
"Polokošile GEWO Pinto","polokošile, polyester"
"Polokošile GEWO Prato","mikrovláknové tričko, stolní tenis"
"Polokošile GEWO Sawona","Polokošile, sportovní design"
"Polokošile GEWO Terni","Polokošile, sportovní oblečení"
"Polokošile GEWO Toledo","polokošile, stolní tenis"
"Polokošile GEWO Toledo Cotton","tričko na stolní tenis, GEWO Toledo"
"Polokošile JOOLA ACE","polokošile, sportovní tričko"
"Polokošile Joola Centrela","Polokošile, design"
"Polokošile Joola Edge lady","polokošile, dámská"
"Polokošile Joola Edge Polo","polokošile, sportovní oblečení"
"Polokošile Joola LINARES","polokošile, polyester"
"Polokošile Joola Milan (bavlna)","polokošile, bavlna"
"Polokošile Joola Plexus","Polokošile, Tričko"
"Polokošile Joola Solstice","Polokošile, design"
"Polokošile Joola Solstice Lady","Tričko, design"
"Polokošile Joola Sygma","košile, sublimační potisk"
"Polokošile JOOLA SYNERGY","výkon, pohodlí"
"Polokošile STIGA Club","elegantní, elastický"
"Polokošile STIGA Discovery Lady","Polokošile, STIGA"
"Polokošile STIGA River","polokošile, mikrovlákno"
"Polokošile STIGA Saturn","polokošile, mikrovlákno"
"Ponožky BUTTERFLY Anjo","bavlněné ponožky, sportovní ponožky"
"Ponožky BUTTERFLY Ebina","ponožky, stolní tenis"
"Ponožky BUTTERFLY Germany 23 kotníkové","ponožky, bavlna"
"Ponožky BUTTERFLY Kijun","ponožky, pohodlné"
"Ponožky BUTTERFLY Kijun kotníkové","ponožky, trénink"
"Ponožky DONIC Etna","Ponožky, DONIC"
"Ponožky DONIC Rivoli","ponožky, kotníčkové"
"Ponožky DONIC Siena","Ponožky, DONIC"
"Ponožky GEWO Short Flex II","ponožky, trénink"
"Ponožky GEWO Step Flex II","ponožky, moderní design"
"Ponožky GEWO Step Flex III","ponožky, stolní tenis"
"Ponožky JOOLA TERNI sneaker","Ponožky, každodenní nošení"
"Potah ANDRO Rasant Chaos","Potah ANDRO, Rasant Chaos"
"Potah BUTTERFLY Aibiss","útočný potah, lepivá vrchní guma"
"Potah BUTTERFLY Bryce Highspeed","Potah, Stolní tenis"
"Potah BUTTERFLY Bugller","potah na stolní tenis, sendvičové vroubky"
"Potah BUTTERFLY Dignics 05","míček, útočné údery"
"Potah BUTTERFLY Dignics 64","míček, útočné údery"
"Potah BUTTERFLY Dignics 80","míček, údery"
"Potah BUTTERFLY Feint AG","rychlý potah, moderní obranáři"
"Potah BUTTERFLY Feint Long 3","tráva, defenzivní hráči"
"Potah BUTTERFLY Feint Long II","tráva, vroubky"
"Potah BUTTERFLY Feint Soft","potah, kontrola"
"Potah BUTTERFLY Flextra","motýl, elastická guma"
"Potah BUTTERFLY Glayzer","guma, pálka"
"Potah BUTTERFLY Glayzer 09C","lepivá guma, extrémně dlouhá životnost"
"Potah BUTTERFLY Challenger Attack","útočníci, rotace"
"Potah BUTTERFLY Ilius B","tráva, vroubky"
"Potah BUTTERFLY Ilius S","tráva, vroubky"
"Potah BUTTERFLY Impartial XB","sendvič, rotace"
"Potah BUTTERFLY Impartial XS","Potah, Rotace"
"Potah BUTTERFLY Roundell","útočné údery, rotace"
"Potah BUTTERFLY Rozena","Potah, Spring Sponge"
"Potah BUTTERFLY Sriver EL","potahy, útočný styl"
"Potah BUTTERFLY Sriver FX","potah na stolní tenis, rotace topspinu"
"Potah BUTTERFLY Sriver L","potah, pingpong"
"Potah BUTTERFLY Tackiness Drive","Potah, Rotace"
"Potah BUTTERFLY Tackiness Chop","potah, obranný "
"Potah BUTTERFLY Tackiness Chop II","Motýlek, Defenzivní hráč"
"Potah BUTTERFLY Tenergy 05","rotace, rychlost"
"Potah BUTTERFLY Tenergy 05 FX","potah, Tenergy"
"Potah BUTTERFLY Tenergy 05 Hard","potah, tvrdá houba"
"Potah BUTTERFLY Tenergy 19","potah Tenergy, přilnavost"
"Potah BUTTERFLY Tenergy 25","potah, Tenergy 25"
"Potah BUTTERFLY Tenergy 25 FX","potah, kontrola"
"Potah BUTTERFLY Tenergy 64","kvalita, trvanlivost"
"Potah BUTTERFLY Tenergy 64 FX","potah, útočný"
"Potah BUTTERFLY Tenergy 80","potah, rotace"
"Potah BUTTERFLY Tenergy 80 FX","Butterfly Tenergy 80 FX, měkký potah"
"Potah Der Materialspezialist Master Anti","poťahy anti, tlmiaca špongia"
"Potah Der Materialspezialist Tenacious Violence Speed","násilná rychlost, dynamická pružnost"
"Potah Der Materialspezialist Transformer","guma, rotace"
"Potah DHS C8","dlouhé pupínky, čínská tajná zbraň"
"Potah DHS Goldarc 8 50.0","elasticita, výkon"
"Potah DHS Hurricane 2","potah DHS Hurricane 2, topspinový útok"
"Potah DHS Hurricane 2 Neo","Hurricane 2 Neo, rychlé útočné údery"
"Potah DHS Hurricane 3","potah stolní tenis, Hurricane 3"
"Potah DHS Hurricane 3 Neo","houbová houba, silný topspin"
"Potah DHS Skyline 2 Neo","potah Skyline 2 Neo, katapultový efekt"
"Potah DHS Skyline 3","Povrch rychlost, topspin"
"Potah DONIC Acuda S3","Potah, Topspin"
"Potah DONIC Akkadi Taichi","potah, forhend"
"Potah DONIC Baracuda Big Slam","Potah, rotace"
"Potah DONIC Bluefire JP 01 Turbo","útočné potahy, modrá houba"
"Potah DONIC Bluefire M1 Turbo","Potah, Útočný"
"Potah DONIC Bluegrip C1","útočný potah, extrémní rotace"
"Potah DONIC Bluegrip C2","potah, topspin"
"Potah DONIC Bluegrip S1","tvrdá houba, útočný potah"
"Potah DONIC Bluegrip S2","útočný potah, lepivá guma"
"Potah DONIC Bluestar A1","Optimalizovaná energetická houba, přilnavá guma"
"Potah DONIC Bluestar A2","útočnický potah, extrémně přilnavá guma"
"Potah DONIC Bluestorm Big Slam","DONIC Bluestorm, měkká houba"
"Potah DONIC Bluestorm Pro","rychlost, rotace"
"Potah DONIC Bluestorm Pro AM","útočný potah, rotace míčku"
"Potah DONIC Bluestorm Z1","Potahy, Technologie"
"Potah DONIC Bluestorm Z1 Turbo","Bluestorm Z1, útočný potah"
"Potah DONIC Bluestorm Z2","potahy, houba"
"Potah DONIC Bluestorm Z3","potah, technologie"
"Potah DONIC Coppa X1 Gold","Potah Coppa, Kontrola míčku"
"Potah DONIC Coppa X1 Turbo Platin","potah, topspin"
"Potah DONIC Coppa X3 Silver","Potah, Stolní tenis"
"Potah DONIC Desto F1","rychlý, útočník"
"Potah DONIC Desto F1 Plus","inovace, technologie"
"Potah DONIC Desto F2","Útočný potah, střední houba"
"Potah DONIC Desto F3","kontrola, měkká houba"
"Potah DONIC Desto F4","Potah, Kontrola"
"Potah DONIC Liga","univerzální potah, rekreační hráči"
"Potah DONIC Liga Plus","rychlost, kontrola"
"Potah DONIC Piranja FD Tec","kontrola, rušivý efekt"
"Potah DONIC Quattro","rotace, kontrola"
"Potah DONIC Quattro Aconda medium","univerzální, středně tvrdý"
"Potah DONIC Quattro Aconda soft","měkká verze, univerzální potah"
"Potah DONIC Slice 40 CD","točivý povrch, univerzální hráči"
"Potah DONIC Slice 40 CS","moderní obranná hra, vysoký stupeň rotace"
"Potah DONIC Twingo","univerzální, začínající hráči"
"Potah DONIC Vario","Útočný, topspinový"
"Potah DONIC Vario Soft","měkký, topspinová "
"Potah GEWO Codexx EL Pro 52","potah, spin"
"Potah GEWO CS Powerspeed","houba, spin"
"Potah GEWO Hype EL Pro 42.5","tempo-elastický, rychlost"
"Potah GEWO Hype EL Pro 47.5","potah, dynamika"
"Potah GEWO Hype XT Pro 40.0","měkký výkonný potah, přilnavý povrch"
"Potah GEWO Hype XT Pro 50.0","rotace, přilnavost"
"Potah GEWO nanoFLEX FT48","potah, prémiový"
"Potah GEWO Neoflexx eFT 48","potah na stolní tenis, dynamický ofenzivní hráči"
"Potah GEWO Nexxus EL Pro 48","potahy, stolní tenis"
"Potah GEWO Nexxus EL Pro 48 SuperSelect","rychlost, rotace"
"Potah GEWO Nexxus EL Pro 50 Hard","potah, stolní tenis"
"Potah GEWO Nexxus EL Pro 53 Hard","potah, rotace"
"Potah GEWO Nexxus EL Pro 53 SuperSelect","potah, stolní tenis"
"Potah GEWO Nexxus XT Pro 50 Hard","potah tvrdý, ping-pong potahy"
"Potah GEWO Proton Neo 325","kontrola míčku, měkká houba"
"Potah GEWO Proton Neo 375","rychlost, dynamika"
"Potah GEWO Proton Neo 450","prémiový potah, vysoký výkon"
"Potah GEWO Proton Neo 475","potah, energie"
"Potah GEWO Return Pro","ovladatelnost, kontrola"
"Potah HALLMARK Devil-Anti","anti-spin, kontrolovaný útok"
"Potah HALLMARK Magic Pips","trny, blokování"
"Potah HALLMARK Panther","pupínky, topspin"
"Potah HALLMARK Phoenix","potah, vroubky"
"Potah Joola Micron","Joola Micron, pingpongová guma"
"Potah Joola Amy Control","Potah, Kontrola"
"Potah Joola Dynaryz ACC","potah, rotace"
"Potah Joola Dynaryz AGR","stolní tenis, profesionální řada"
"Potah Joola Dynaryz CMD","potah joola, středně měkká guma"
"Potah Joola Dynaryz Inferno","rychlost, napětí"
"Potah JOOLA Dynaryz ZGR","potah, útočný"
"Potah Joola Dynaryz ZGX","potah Joola, útočná guma"
"Potah Joola Express Ultra","rychlost, rotace"
"Potah JOOLA GOLDEN TANGO","gumy, rychlost"
"Potah JOOLA GOLDEN TANGO PS","Potah, Technologie"
"Potah JOOLA Rhyzen CMD","JOOLA Rhyzen CMD, potah topspin"
"Potah JOOLA RHYZEN ICE","potah, kontrola"
"Potah Joola Rhyzen ZGX","povrchová přilnavost, kontrola"
"Potah Joola Samba","guma JOOLA, protišmyková vrchná guma"
"Potah Joola Shark","Potah, Vroubky"
"Potah Joola Tango Ultra","potah Joola Tango Ultra, TENSOR efekt"
"Potah Joola Tronix ACC","Joola Tronix ACC, topspinová guma"
"Potah Joola Tronix CMD","kontrola, topspin"
"Potah Joola Tronix ZGR","rotace, přilnavý povrch"
"Potah Joola Vizon","potažení, kontrola"
"Potah Joola Zack","potah Joola, klasická guma"
"Potah Palio CK 531 A","Potah, ŽLUTÝ OBAL"
"Potah Sanwei Code","Sanwei Code, rušivá hra"
"Potah Sanwei Dizzy OX","tráva, anti-spin efekt"
"Potah Sanwei Europe Target 40+","potah Sanwei, stolní tenis"
"Potah Sanwei Europe Target 40+ FX","potah, rotace"
"Potah Sanwei Gear Hyper","tvrdost, houba"
"Potah Sanwei Ultra Spin","Rotace, stabilita"
"Potah Sauer&Troeger Hass","krátké trávníky, ofenzivní hráč"
"Potah Sauer&Troeger Hellfire","tráva, pupínky"
"Potah Sauer&Troeger Hellfire X","Hellfire X, stolní tenis"
"Potah Sauer&Troeger Hipster","univerzální potah, útočná hra"
"Potah Sauer&Troeger Monkey","opice, produkt"
"Potah Sauer&Troeger Secret Flow Chop","potah Sauer & Troger, obranná guma"
"Potah Sauer&Troeger Schmerz","pružná guma, útok rotací"
"Potah Sauer&Troeger Super Stop","antitopspin, guma"
"Potah Sauer&Troeger Zargus","povrch Zargus, stolní tenis kontrola"
"Potah Spinlord Agenda","Agenda pupínky, podkopová obrana"
"Potah Spinlord Blitzschlag","poťah, pupínky"
"Potah Spinlord Degu","Potah, SpinLord Degu"
"Potah Spinlord Dornenglanz","dlouhé vroubky, bloková hra"
"Potah Spinlord Dornenglanz III","Potah, SpinLord"
"Potah Spinlord Gepard","rychlý sendvič, necitlivý rotace"
"Potah Spinlord Gigant II","Potah, SpinLord"
"Potah Spinlord Irbis","rychlý poťah, útočný topspin"
"Potah Spinlord Marder","SpinLord Marder, obranný poťah"
"Potah Spinlord Quokka","SpinLord Quokka, stolní tenis"
"Potah Spinlord Stachelfeuer","Spomalovací efekt, Moderní obrana"
"Potah Spinlord Tanuki","rychlost, spin"
"Potah Spinlord Tiger","potah, stolní tenis"
"Potah Spinlord Waran","rychlost, kontrola"
"Potah Spinlord Waran II","Potah, SpinLord"
"Potah STIGA Calibra LT Sound","potahy STIGA, útočná hra"
"Potah STIGA DNA Dragon Grip 55","Potah, Houba"
"Potah STIGA DNA Hybrid H","houba, rotace"
"Potah STIGA DNA Hybrid M","kontrola, rotace"
"Potah STIGA DNA Hybrid XH","povrchová úprava, přilnavost"
"Potah STIGA DNA Platinum H","rychlost, dynamika"
"Potah STIGA DNA Platinum M","houba, rychlost"
"Potah STIGA DNA Platinum S","rychlost, dynamika"
"Potah STIGA Horizontal 20","potah, rotace"
"Potah STIGA Horizontal 55","rotace, variabilita"
"Potah STIGA JMS Evo 1","rotace, kontrola"
"Potah STIGA Mantra Control","potah, kontrola"
"Potah STIGA Mantra H","potahy, katapult efekt"
"Potah STIGA Mantra M","kaučuk, rychlost"
"Potah STIGA Mantra PRO H","Potah STIGA, Mantra PRO H"
"Potah STIGA Mantra PRO XH","rychlost, kontrola"
"Potah STIGA Mantra S","Potahy STIGA, katapult efekt"
"Potah STIGA Mantra Sound","Potah, Mantra"
"Potah STIGA Symmetry","Potah, Rotace"
"Potah STIGA Vertical 20","Potah STIGA Vertikální, dlouhé vroubky"
"Potah STIGA Vertical 55","STIGA Vertical 55, dlouhé vroubky"
"Potah Victas V > 15 Sticky","Potah na stolní tenis, lepkavý povrch"
"Potah Xiom Omega 8 China","Potah tvrdý, Technologie 2in1"
"Poťah Yasaka Mark V","Yasaka MARK V, stolní tenis guma"
"Poťah Yasaka Mark V GPS","potah Yasaka, lepší ovládání"
"Poťah Yasaka Mark V HPS","rychlá guma, technologie HPS"
"Poťah Yasaka Mark V HPS Soft","povrch na stolní tenis, ofenzivní guma"
"Poťah Yasaka Mark V M2","Yasaka MARK V M2, ostřejší rotace"
"Poťah Yasaka Mark V XS","Yasaka Mark V XS, technologie dvojí akcelerace"
"Poťah Yasaka Original Extra HG","povrchová úprava, hodnota za peníze"
"Potah Yasaka Rakza 7","Potah, Stolní tenis"
"Poťah Yasaka Rakza 7","potažení, rotace"
"Potah Yasaka Rakza 7 Soft","Potah, YASAKA Rakza 7 Soft"
"Poťah Yasaka Rakza 7 Soft","Poťah, Míček"
"Poťah Yasaka Rakza 9","povrchová guma, technický ofenzivní hráči"
"Poťah Yasaka Rakza PO","přilnavost, rotace"
"Poťah Yasaka Rakza X","povrch stolního tenisu, přilnavost gumy"
"Poťah Yasaka Rakza X Soft","potah, kontrola"
"Poťah Yasaka Rakza XX","Yasaka Rakza XX, rychlostní guma"
"Poťah Yasaka Rakza Z","Yasaka Rakza Z, útočná hra"
"Poťah Yasaka Rakza Z Extra hard","lepkavost, rychlost"
"Poťah Yasaka Rigan","potah na stolní tenis, vysoká odolnost"
"Poťah Yasaka Trick Anti","prokluzová guma, útočná příležitost"
"Potítko BUTTERFLY Logo","Potítko, Logo"
"Potítko DONIC","potítko, bavlna"
"Potítko GEWO","potítko, froté tkanina"
"Potítko Joola nátepník","Potítko, JOOLA"
"Potítko STIGA (2 ks)","Potítko, STIGA"
"Pouzdro BUTTERFLY BD Case II","pouzdro, ping-pong"
"Pouzdro BUTTERFLY Kanoy Double","pouzdro na rakety, pingpongové vybavení"
"Pouzdro BUTTERFLY Kanoy Single","pouzdro, pálka"
"Pouzdro BUTTERFLY Kashiwa Double","pouzdro, rakety"
"Pouzdro BUTTERFLY Kibako","pouzdro, pálka"
"Pouzdro BUTTERFLY Kitami Double","pouzdro, pálky"
"Pouzdro BUTTERFLY Kitami Single","pouzdro, pálky"
"Pouzdro DONIC Classic","pouzdro, pálka"
"Pouzdro DONIC Duplex","Pouzdro, Mikrovlákno"
"Pouzdro DONIC Hardcase","pouzdro, ochrana"
"Pouzdro DONIC Legends","pouzdro, pálka"
"Pouzdro DONIC Luna","pouzdro, pálka"
"Pouzdro DONIC Lux","Pouzdro, mikrovlákno"
"Pouzdro DONIC Persson","pouzdro, pálka"
"Pouzdro DONIC Pop","pouzdro na pálky, mikrovlákno"
"Pouzdro DONIC Simplex","pouzdro na pálku, mikrovlákno Jacquard"
"Pouzdro DONIC Waldner","pouzdro, pálka"
"Kufřík Joola ALU","pouzdro, pálka"
"Pouzdro Joola Tvrdé Backerbag","raketový obal, pingpongový pouzdro"
"Pouzdro Joola Vision II","pouzdro, stylové"
"POWER RETURNBOARD Mobil","stolní tenis, trénink topspinu"
"Prkno - Timber 5 DEF","prkno, dřevo"
"Prkno ANDRO Gauzy BL5 ALL","prkno, Švédsko"
"Prkno ANDRO Inizio BLUE OFF","prkno, modrá"
"Prkno ANDRO Inizio GREEN ALL","pálka, zelená"
"Prkno ANDRO Kanter CO OFF","prkno, andro Kanter"
"Prkno ANDRO Novacell OFF","prkno, technologie CELL"
"Prkno ANDRO Performance OFF","Prkno, Výkon"
"Prkno ANDRO Timber 5 ALL/S","Prkno přírodní dřevo, topspinová hra"
"Prkno ANDRO Timber 5 OFF","přírodní dřevo, prkno andro Timber"
"Prkno ANDRO TP Ligna ALL","tenisové prkno, ergonomický držák"
"Prkno ANDRO Treiber CI OFF","stolní tenis, umělé vlákno"
"Prkno ANDRO Treiber CO ALL/S","Prkno, Treiber"
"Prkno DONIC Waldner Exclusive AR+","pingpongová pálka, DONIC Waldner"
"Prkno Dr. NEUBAUER Matador Hybrid Carbon","stůl, karbon"
"Prkno HALLMARK Allround","univerzální, produkt"
"Prkno HALLMARK Offensive","Prkno, HALLMARK"
"Prkno SAUER & TRÖGER Unicorn","Prkno, Unicorn"
"Prkno SAUER & TRÖGER Zhero","Prkno, Zhero"
"Prkno STIGA Offensive Classic WRB","Prkno, Offensive Classic"
"Prkno TIBHAR Balsa DEF 25","Prkno, Obrana"
"Prkno TIBHAR Balsa Fibre OFF 60","TIBHAR Balsa, stolní tenis"
"Prkno TIBHAR Drinkhall Allround Classic","stolní tenis, pálka"
"Prkno TIBHAR Fortino PRO","uhlíková vlákna, stolní tenis"
"Prkno TIBHAR IV-L Balsa","TIBHAR, Balsa"
"Prkno TIBHAR Kratos","prkno, TIBHAR"
"Prkno TIBHAR Lebrun Alexis ALL+","pálka stolního tenisu, Tibhar Lebrun"
"Prkno TIBHAR Lebrun Alexis OFF","TIBHAR, Lebrun Alexis"
"Prkno TIBHAR Lebrun Felix ALL","pingpongová pálka, stolní tenis"
"Prkno TIBHAR Lebrun Felix OFF-","pálka, stolní tenis"
"Prkno TIBHAR MK Junior","stůl, TIBHAR"
"Prkno TIBHAR Samsonov Force Pro","prkno, Limba"
"Prkno TIBHAR Stratus Powerwood","TIBHAR, Powerwood"
"Prkno TIBHAR Techno Power Contact","Stůl, Stolní tenis"
"Prkno TP Ligna Basalt Inner OFF","Prkno, Basalt"
"Prkno TP Ligna DEF","Prkno, Ligna"
"Prkno VICTAS Award Allround Light","lehkost, všestrannost"
"Prkno VICTAS Award Offensive Light","Prkno, útočný"
"Prkno VICTAS Benedikt Duda AFC","Prkno, Stolní tenis"
"Prkno VICTAS Dyna Seven","Prkno, Produkt"
"Prkno VICTAS Gladias EX","VICTAS, Gladias"
"Prkno VICTAS Koji Matsushita ZC","Defenzivní prkno, stolní tenis"
"Prkno VICTAS Koki Niwa Wood","Prkno, VICTAS"
"Prkno VICTAS Koki Niwa ZC","prkno, VICTAS"
"Prkno XIOM Allround S","prkno, univerzální"
"Prkno XIOM Hugo ALX PRO","Prkno, Stolní tenis"
"Prkno XIOM Hugo TMXi PRO","stůl, pingpong"
"Prkno XIOM LSS ALX Lite","prkno, XIOM"
"Prkno XIOM Offensive S","Prkno, Offensive"
"Prkno XIOM Paltida","stůl, nedostupný"
"Přívěsek ANDRO pálka","přívěsek, pálka"
"Přívěsek na klíče TIBHAR TT","přívěsek, TIBHAR"
"Přívěsek TIBHAR pálka","TIBHAR, pálka"
"Robot DONIC Robopong upgrade z 1055 na 2055","robot, upgrade"
"Záchytná síť Donic Versa","robot, záchytná síť"
"Robot GEWO Alpha Nexxt","robot, trénink"
"Robot GEWO Delta Nexxt","robot, míčky"
"Robot Joola BUDDY V300 iPong","robot, pingpong"
"Robot Joola SHORTY","robot, stolní tenis"
